frame,1-1:1,1-2:2,2-1:3,2-3:4,3-2:5,3-3:6,3-4:7,4-2:8,4-4:9,4-5:10,5-3:11,5-4:12,5-6:13,6-4:14,6-5:15,6-6:16,7-5:17,7-7:18,8-6:19,8-7:20,timestamp
897.0,0.5817036,0.76913714,0.6109653,0.5946809,0.016093485,0.32340768,0.14591329,0.08830814,0.025755564,0.052937914,0.31177235,0.61030114,0.19883676,0.14628898,0.01320556,0.23807734,0.16175754,0.110291086,0.10815927,0.7127135,11421.142808952924
898.0,0.57550234,0.7633255,0.6061531,0.5922828,0.013115135,0.32166407,0.1450108,0.0906201,0.02744857,0.054527532,0.31129682,0.6089059,0.19833688,0.14616464,0.013582198,0.23749211,0.16251148,0.11077005,0.108433016,0.71445966,11421.270808772073
899.0,0.57524556,0.76108205,0.606802,0.59187055,0.011890856,0.3207901,0.14445883,0.086872965,0.027199108,0.052833207,0.3104951,0.60891366,0.19795823,0.1458471,0.014690224,0.23680754,0.16085444,0.1104527,0.10834254,0.7131475,11421.398808591222
900.0,0.5744628,0.7618109,0.6071747,0.5919188,0.01384938,0.32040447,0.14453483,0.087483495,0.02557672,0.05380526,0.3108761,0.6107956,0.19846228,0.14714587,0.014042089,0.23701182,0.16097704,0.11049721,0.108960636,0.7160049,11421.526808410372
901.0,0.5764487,0.76314247,0.6111365,0.59317195,0.01278137,0.3206664,0.14528589,0.08725724,0.027287785,0.053027246,0.31166023,0.61452216,0.1992259,0.149182,0.015378139,0.23757613,0.16360281,0.11114007,0.10949464,0.71895325,11421.654808229521
902.0,0.578288,0.76578605,0.61481744,0.59485024,0.013952615,0.32135135,0.1465516,0.09164561,0.03223185,0.057871662,0.31264424,0.6177678,0.20018746,0.14966908,0.014142922,0.23828639,0.161883,0.11084905,0.110073246,0.72168124,11421.78280804867
903.0,0.58058476,0.7721658,0.6178212,0.5960925,0.013247533,0.32228178,0.14691295,0.090609856,0.027955934,0.0547309,0.31379026,0.6214387,0.20105413,0.15090472,0.016750209,0.23920304,0.16055858,0.11103302,0.11074132,0.7245663,11421.91080786782
904.0,0.5830327,0.7723803,0.6216582,0.5978408,0.015878305,0.32342398,0.1479129,0.09115717,0.025540905,0.055762205,0.31512627,0.6263456,0.20227547,0.15264568,0.015893819,0.24034941,0.16396955,0.112231076,0.11149362,0.72861683,11422.03880768697
905.0,0.5856395,0.7740166,0.6261579,0.5994816,0.0147941895,0.32424116,0.14866112,0.08766231,0.026139019,0.054120492,0.31450444,0.62595564,0.20166467,0.15093088,0.013002363,0.23924866,0.16365518,0.11144421,0.109457046,0.71384746,11422.166807506119
906.0,0.5789364,0.7693762,0.6120543,0.5942686,0.015165404,0.32190016,0.14622612,0.09170268,0.024089975,0.056178913,0.3130681,0.61874896,0.20012133,0.14907604,0.014304985,0.23772262,0.1602902,0.11008482,0.10961519,0.7145052,11422.294807325268
907.0,0.5802141,0.7717714,0.61473614,0.59516126,0.01030668,0.32179707,0.14667603,0.09017512,0.025153033,0.054986555,0.3131144,0.62008345,0.20036806,0.14943844,0.014947497,0.23784937,0.1616219,0.11103369,0.10949318,0.7139905,11422.422807144418
908.0,0.5794329,0.76707494,0.6137972,0.5946984,0.015475064,0.32155067,0.14631462,0.093001574,0.028607877,0.054853998,0.31327644,0.62039775,0.20045201,0.15030362,0.014779903,0.23787782,0.16349947,0.11118614,0.109978355,0.71634936,11422.550806963567
909.0,0.58128273,0.77089685,0.6171463,0.59658,0.017634647,0.32199484,0.14688025,0.09056042,0.02203686,0.053764656,0.31430286,0.623521,0.20141661,0.15149657,0.016840445,0.23865059,0.16185416,0.11067175,0.11067864,0.7189019,11422.678806782716
910.0,0.5836108,0.7714754,0.6213896,0.59885,0.010091882,0.32295588,0.14751606,0.09393697,0.031119674,0.060118932,0.3153601,0.6275288,0.20249374,0.15256235,0.01535019,0.23966613,0.16250335,0.11163421,0.11102677,0.7195786,11422.806806601866
911.0,0.5860506,0.77538407,0.6244109,0.600681,0.0137488395,0.3238426,0.1478471,0.088782154,0.02435745,0.053850003,0.31637934,0.6293752,0.20288558,0.15328637,0.018375808,0.2400961,0.16518499,0.11222384,0.111467466,0.7220449,11422.934806421015
912.0,0.5889591,0.7790593,0.6266545,0.6038411,0.014132492,0.32513544,0.1492849,0.08987457,0.027605515,0.05727359,0.31726402,0.6337842,0.20316738,0.15402445,0.015525911,0.24056216,0.16360751,0.111563,0.11073685,0.7138559,11423.062806240165
913.0,0.5861829,0.7798087,0.61755836,0.59989107,0.013636759,0.3236016,0.1477838,0.091265924,0.026844269,0.05524756,0.31557572,0.6260212,0.20161377,0.1516043,0.016787918,0.23825333,0.16276446,0.111278825,0.10976315,0.7091726,11423.190806059314
914.0,0.58309126,0.77259624,0.6169086,0.5992089,0.015188175,0.32307404,0.1470554,0.090232074,0.022987641,0.05683826,0.3157289,0.62685573,0.20159413,0.1516498,0.015204301,0.23823585,0.16347632,0.11188855,0.11025127,0.71052283,11423.318805878464
915.0,0.5850887,0.7750188,0.61862236,0.59945685,0.015872708,0.32301363,0.14700332,0.09049744,0.027415222,0.05507002,0.31566656,0.62712145,0.20191857,0.1513992,0.01547121,0.23825264,0.16315517,0.1118721,0.110291876,0.71135944,11423.446805697613
916.0,0.58544356,0.7727235,0.6193045,0.59961873,0.012255321,0.32337728,0.14712672,0.088321954,0.023937654,0.053710133,0.31641454,0.62943554,0.20259224,0.15250543,0.013717839,0.23924552,0.1611221,0.112083815,0.11084483,0.71609706,11423.574805516762
917.0,0.58887935,0.7733239,0.62853205,0.60038567,0.01273752,0.3245728,0.14813095,0.09444704,0.026554635,0.06032706,0.31727093,0.6345211,0.20273626,0.15364562,0.014803671,0.24086705,0.16158389,0.11374819,0.11375301,0.7453259,11423.702805335912
918.0,0.6068922,0.78208494,0.6618529,0.59080774,0.015030619,0.32917285,0.14846477,0.09388699,0.03195111,0.059215315,0.31217107,0.6479702,0.19827065,0.15109867,0.01622662,0.24374224,0.1609044,0.11329747,0.117109194,0.7630596,11423.830805155061
919.0,0.61163384,0.7843667,0.6669239,0.5911862,0.016508143,0.3281539,0.14930235,0.09260961,0.025865544,0.06022058,0.31503126,0.6444785,0.20035765,0.15067534,0.014441111,0.2396615,0.1602889,0.112636454,0.114700876,0.7358538,11423.95880497421
920.0,0.59531486,0.77544266,0.63939506,0.59445065,0.015575641,0.32370263,0.14756142,0.09265328,0.028132264,0.057366353,0.3166986,0.633431,0.20163342,0.14975274,0.012752228,0.23473278,0.16015187,0.112503886,0.11232198,0.7373604,11424.08680479336
921.0,0.59234667,0.770051,0.62997127,0.59892505,0.0141950315,0.32409668,0.14761078,0.08996844,0.029229734,0.055606145,0.31724456,0.63399464,0.20253514,0.15136759,0.014281161,0.2353481,0.15900503,0.11380447,0.1111961,0.724895,11424.21480461251
922.0,0.5917807,0.7719548,0.625451,0.5983412,0.015009866,0.324311,0.14770727,0.08875668,0.025610816,0.05567757,0.31717935,0.6343542,0.20253572,0.15243956,0.014652518,0.2361129,0.1587019,0.112991594,0.111098334,0.72029674,11424.342804431659
923.0,0.5932589,0.7724808,0.62591124,0.59931797,0.014599513,0.3249566,0.14847167,0.08727337,0.029001428,0.05298286,0.31806877,0.6381735,0.2035534,0.1536496,0.014057763,0.23788477,0.16147645,0.11381967,0.111369476,0.7222034,11424.470804250808
924.0,0.59620565,0.77727616,0.62983817,0.6011414,0.01544317,0.32623366,0.1487952,0.089834146,0.023895914,0.053662043,0.31924587,0.64181685,0.20444337,0.15497161,0.012581838,0.23954313,0.16097005,0.11411376,0.11199468,0.7236848,11424.598804069958
925.0,0.6000549,0.7799357,0.63482106,0.6031675,0.01201927,0.32738265,0.14979567,0.09258797,0.02297809,0.054635562,0.3202649,0.64679354,0.20519185,0.15680024,0.01624168,0.24059692,0.1595009,0.11323689,0.111071825,0.71562463,11424.726803889107
926.0,0.5978654,0.7808637,0.62470084,0.59909374,0.013733306,0.32613966,0.14835408,0.092101164,0.031678464,0.056611717,0.31802383,0.6387892,0.2027992,0.15334216,0.014648097,0.23828854,0.16304208,0.11383407,0.109555826,0.7075783,11424.854803708256
927.0,0.5950873,0.77186435,0.6216769,0.5982765,0.015408845,0.32583672,0.14893192,0.088775404,0.027256034,0.05400518,0.31835276,0.6401314,0.20309834,0.15441595,0.016411083,0.23897289,0.16015728,0.11370748,0.11021878,0.71044797,11424.982803527406
928.0,0.5971625,0.7774579,0.6248796,0.59893996,0.013747269,0.32608962,0.14847776,0.09005188,0.025305405,0.054621633,0.3182556,0.64004916,0.20303677,0.15447684,0.01603298,0.23903397,0.16110002,0.11329093,0.1100789,0.70820796,11425.110803346555
929.0,0.5982408,0.7770451,0.62482333,0.5997208,0.011714151,0.32670587,0.1486079,0.08751311,0.024421819,0.053291593,0.3192693,0.6436261,0.20390207,0.15524796,0.016541392,0.24008642,0.15912628,0.11395231,0.11060136,0.711375,11425.238803165705
930.0,0.60122,0.7778409,0.62911224,0.6015417,0.01654329,0.32777417,0.14955404,0.08778553,0.023525594,0.053419884,0.32031772,0.6466965,0.20472434,0.15631218,0.01457318,0.2411555,0.16402766,0.11502449,0.11139787,0.715508,11425.366802984854
931.0,0.60430896,0.7816516,0.6330811,0.60342234,0.015854627,0.32942447,0.1506918,0.08963403,0.02726923,0.05674459,0.32166436,0.6511624,0.20606393,0.15777948,0.015870787,0.24256012,0.16146427,0.114855915,0.111193225,0.7150341,11425.494802804003
932.0,0.6057939,0.78588736,0.63028294,0.6013946,0.013850712,0.32866713,0.14997949,0.08992788,0.023134628,0.05426142,0.31966612,0.64589864,0.20380093,0.15458867,0.015365529,0.24048753,0.16265649,0.11294486,0.10951468,0.7019123,11425.622802623153
933.0,0.5996987,0.77903485,0.6240028,0.59911567,0.01251554,0.32797158,0.14920813,0.09068832,0.026607104,0.054290757,0.31983724,0.6436781,0.20385367,0.15475056,0.016037257,0.2406685,0.16193765,0.11388342,0.10968312,0.7047104,11425.750802442302
934.0,0.60267305,0.7785569,0.62768656,0.6003113,0.013179223,0.3282542,0.14936082,0.09211649,0.028183037,0.054237198,0.31980494,0.64421546,0.20351966,0.15463425,0.013117836,0.24047226,0.16245615,0.113852754,0.109768026,0.70396924,11425.878802261452
935.0,0.6030562,0.780682,0.6274345,0.6012459,0.014773725,0.3285352,0.14999576,0.092079304,0.027911643,0.056339882,0.32039964,0.6469558,0.20419249,0.1562836,0.016010713,0.24092789,0.16272055,0.11387703,0.10981747,0.7055393,11426.006802080601
936.0,0.6051054,0.78292316,0.62854624,0.60052985,0.013270983,0.32960993,0.15005302,0.09166172,0.027048767,0.0554766,0.32136288,0.65040123,0.20543125,0.15771998,0.01811988,0.2423298,0.1632752,0.11446031,0.110461235,0.7090481,11426.13480189975
937.0,0.6079097,0.78512055,0.6339306,0.60319763,0.013308602,0.33069867,0.15080586,0.089517176,0.027188739,0.05245669,0.3223813,0.6527604,0.20595329,0.15805857,0.015708214,0.24299364,0.16341755,0.11427836,0.110274985,0.7063718,11426.2628017189
938.0,0.60706776,0.7869545,0.6263985,0.600629,0.016010193,0.32936817,0.15007427,0.086986974,0.027433211,0.053501744,0.32011423,0.64531523,0.20358248,0.1553958,0.015959168,0.24055628,0.16430748,0.11328068,0.108863816,0.69826937,11426.39080153805
939.0,0.6026327,0.77778584,0.6238977,0.5997207,0.017075865,0.32879603,0.14970104,0.088607796,0.028633013,0.055439524,0.3203059,0.6457406,0.20388937,0.15569398,0.014597316,0.24089561,0.16213362,0.11420477,0.10944823,0.70143276,11426.518801357199
940.0,0.6041558,0.78023374,0.62545645,0.59994817,0.015566867,0.32884797,0.14938286,0.09013057,0.02695863,0.054296456,0.3199291,0.6456885,0.20371735,0.15589671,0.013541929,0.24085645,0.1635465,0.11416457,0.10951641,0.70190495,11426.646801176348
941.0,0.6046165,0.78103614,0.62625813,0.6003988,0.012583211,0.32899722,0.15009859,0.0894702,0.028146666,0.054419298,0.32044694,0.64772445,0.20449351,0.15624873,0.015517106,0.24146162,0.16589624,0.11443111,0.1101369,0.705336,11426.774800995498
942.0,0.6075427,0.7805508,0.6300801,0.6019,0.015832199,0.3296929,0.15062147,0.09090963,0.03200697,0.05674257,0.3213099,0.6509486,0.20514286,0.15745765,0.017287284,0.24235173,0.16362691,0.11478975,0.11080871,0.70990807,11426.902800814647
943.0,0.60890025,0.7842626,0.6335401,0.6038175,0.014699442,0.3307129,0.15159233,0.089534625,0.03105524,0.056401625,0.3212965,0.6530475,0.20525964,0.15778632,0.014375214,0.24226934,0.1626324,0.11411444,0.109423995,0.699029,11427.030800633796
944.0,0.60337025,0.7807454,0.62166023,0.5981004,0.013137496,0.32822976,0.1490381,0.08835377,0.02516295,0.055547137,0.31879106,0.642837,0.20297801,0.15480803,0.014591621,0.2399233,0.16312511,0.114237465,0.10884936,0.69807047,11427.158800452946
945.0,0.6029249,0.77715725,0.6220707,0.59774554,0.014545055,0.32766977,0.1489934,0.08818147,0.025758002,0.054131147,0.3186614,0.64375097,0.203123,0.15507117,0.016042635,0.24004415,0.16291633,0.11401088,0.109179005,0.699558,11427.286800272095
946.0,0.60288113,0.7762197,0.6224916,0.5968999,0.01493707,0.32707778,0.14929312,0.087977014,0.026981164,0.05373302,0.31817785,0.6432328,0.20294929,0.15490302,0.013381333,0.23982228,0.16330664,0.114093415,0.10947844,0.70192176,11427.414800091243
947.0,0.60336536,0.7724583,0.6245055,0.59754467,0.015458392,0.32711223,0.1496645,0.08936637,0.025098264,0.053303756,0.3185497,0.64554095,0.20355903,0.15535231,0.014347514,0.24040194,0.16303141,0.11412316,0.10997715,0.7056755,11427.542799910392
948.0,0.60487664,0.7749231,0.62763786,0.59880114,0.012938114,0.32774577,0.15007047,0.08878569,0.021251442,0.052702628,0.31937623,0.6482414,0.20421797,0.15680294,0.014381996,0.24124597,0.16058366,0.11406825,0.11067478,0.71031535,11427.670799729542
949.0,0.60712546,0.7784043,0.6314117,0.6004094,0.0147389015,0.3285156,0.15040174,0.08918437,0.023579543,0.054307573,0.3188903,0.649195,0.20425564,0.15660071,0.016347349,0.24089524,0.16121183,0.11376529,0.10908189,0.69902164,11427.798799548691
950.0,0.59998494,0.7703797,0.61876,0.59411144,0.014281259,0.32562202,0.1484294,0.08732918,0.030228922,0.05264682,0.31621343,0.64038515,0.20205474,0.1540927,0.015805172,0.23853643,0.16386661,0.114119954,0.10879083,0.7001028,11427.92679936784
951.0,0.5993355,0.76669556,0.619705,0.5936872,0.015656415,0.3250652,0.14830479,0.089685194,0.025627442,0.05263663,0.3158187,0.64056075,0.20194218,0.15399794,0.01639037,0.23849258,0.16193059,0.11336489,0.108888775,0.7009135,11428.05479918699
952.0,0.59883964,0.76628476,0.619623,0.5924778,0.014443743,0.32417762,0.14828585,0.08984884,0.02699258,0.05494979,0.3153316,0.639645,0.20186941,0.15414889,0.014242616,0.23831403,0.16230547,0.11360415,0.1090901,0.7029723,11428.18279900614
953.0,0.60004413,0.76984644,0.6219506,0.59290546,0.01246584,0.32416037,0.1483467,0.087032296,0.025592195,0.05170659,0.31559977,0.6421619,0.20235999,0.1550424,0.014956042,0.23880644,0.1598537,0.11352628,0.10961268,0.7064137,11428.310798825289
954.0,0.601666,0.7702333,0.6254995,0.59452444,0.015578461,0.32479942,0.14901431,0.09057068,0.026770202,0.054178093,0.31620708,0.6442371,0.20299104,0.15586671,0.015102441,0.2397094,0.16052315,0.11402991,0.11023614,0.7114285,11428.438798644438
955.0,0.60318017,0.7685475,0.6282128,0.59596366,0.013329645,0.32558665,0.14973195,0.08700731,0.024774453,0.052722424,0.31699547,0.64617014,0.20377868,0.15665676,0.015498886,0.24049701,0.1619097,0.114185534,0.11077394,0.71438587,11428.566798463587
956.0,0.6051208,0.7774743,0.6317913,0.59758925,0.014296701,0.32626617,0.15049271,0.0893136,0.027039347,0.0542644,0.31639576,0.6469523,0.2033409,0.15609461,0.017305732,0.23976704,0.16026016,0.11318604,0.10888068,0.70166636,11428.694798282737
957.0,0.5965522,0.7683405,0.6178658,0.58916795,0.0155747365,0.32330367,0.14797878,0.0879575,0.02645612,0.050797053,0.3137684,0.63797504,0.20119414,0.15353635,0.016209897,0.23792179,0.15941739,0.11235259,0.10862013,0.70257944,11428.822798101886
958.0,0.59686357,0.76374274,0.618563,0.5897914,0.016767489,0.32263646,0.14808841,0.08626427,0.025541425,0.051028218,0.31321758,0.63724047,0.20105302,0.15365037,0.014568287,0.23773366,0.16225763,0.112589404,0.10865956,0.70429885,11428.950797921036
959.0,0.59507453,0.7607509,0.61824614,0.5883506,0.013624555,0.32170376,0.14727859,0.08807492,0.028792959,0.05532362,0.3127373,0.636413,0.20081487,0.15356947,0.015466904,0.23752493,0.15950035,0.112854496,0.108777486,0.7063691,11429.078797740185
960.0,0.59598184,0.76367044,0.6208154,0.58951676,0.015953993,0.32178935,0.14784737,0.08721743,0.022231014,0.05179059,0.3130725,0.63731897,0.20133823,0.15394093,0.016076714,0.23808943,0.16099305,0.112634376,0.109431535,0.71072346,11429.206797559335
961.0,0.59806347,0.7625432,0.62357485,0.5907956,0.012263464,0.32241705,0.1481016,0.087405905,0.024766356,0.052392785,0.31381607,0.6406627,0.20213068,0.15489088,0.014452907,0.23886816,0.16065873,0.113410085,0.109845065,0.713859,11429.334797378484
962.0,0.59952146,0.7653886,0.62643015,0.59181255,0.015156702,0.32297543,0.14884993,0.08663823,0.026641753,0.05260277,0.31495625,0.6427747,0.20311278,0.15610822,0.014976427,0.23991689,0.16229403,0.11415891,0.110447064,0.71779996,11429.462797197633
963.0,0.6017166,0.764999,0.6284507,0.5931101,0.013654899,0.3233124,0.14855377,0.08666781,0.023480536,0.053239305,0.3135916,0.64080435,0.2019115,0.1540313,0.014682188,0.23852555,0.16151156,0.11264839,0.10839591,0.70439243,11429.590797016783
964.0,0.5926987,0.7593487,0.61631525,0.5858083,0.014269192,0.32050326,0.14747463,0.086124845,0.028801339,0.053870764,0.31159705,0.6344006,0.20034602,0.15283877,0.014952355,0.23713914,0.15877351,0.11271183,0.10834874,0.7063054,11429.718796835932
965.0,0.5928317,0.75573367,0.61749417,0.5860048,0.012600458,0.31994885,0.14703274,0.0879656,0.02935763,0.051649313,0.3111531,0.63376725,0.20023088,0.15250413,0.012343086,0.23697492,0.15980804,0.112059705,0.108269975,0.7068803,11429.846796655082
966.0,0.591327,0.7510525,0.6166112,0.58496463,0.013178871,0.3192851,0.14670765,0.08614191,0.027149662,0.051910877,0.31104234,0.63401866,0.20013668,0.15291294,0.015138151,0.23688221,0.1592399,0.112334184,0.1086968,0.710152,11429.974796474231
967.0,0.5926952,0.756244,0.61919105,0.5862618,0.015741391,0.31959018,0.14723866,0.086013,0.02264235,0.050612465,0.31170732,0.6358484,0.2007488,0.15368743,0.014363301,0.23756662,0.15955584,0.11253686,0.10942089,0.71405125,11430.10279629338
968.0,0.5945917,0.7571618,0.62257683,0.5884968,0.014546277,0.32049507,0.14824674,0.089196265,0.029285084,0.0557678,0.31255156,0.6393377,0.20169961,0.15497446,0.014656937,0.2385385,0.15835923,0.113159716,0.10995159,0.7180088,11430.23079611253
969.0,0.5967141,0.7605207,0.625985,0.59036607,0.013646072,0.3214395,0.1479473,0.087038934,0.024988635,0.052091956,0.31346497,0.6419899,0.20252748,0.15620402,0.017759468,0.23936388,0.16232447,0.11364706,0.11023819,0.72064453,11430.35879593168
970.0,0.5986329,0.76268715,0.6289355,0.59075224,0.012714251,0.32240376,0.14946187,0.08781004,0.021763183,0.051436473,0.31315902,0.6424791,0.2023488,0.15519974,0.018083835,0.2393113,0.1608445,0.11258167,0.10843608,0.7066672,11430.486795750829
971.0,0.5900196,0.7547413,0.615049,0.5837304,0.015446104,0.3193307,0.14675349,0.08661625,0.021013362,0.05253651,0.31058997,0.6332171,0.19982383,0.1520884,0.010063128,0.23672259,0.1605351,0.11191894,0.10799282,0.7072415,11430.614795569978
972.0,0.5885487,0.7491042,0.61484087,0.5830839,0.015681114,0.31845942,0.14686011,0.08689887,0.027074696,0.052538406,0.30997935,0.633233,0.19954959,0.15263253,0.014057655,0.23671193,0.15966047,0.11211855,0.10807981,0.70687836,11430.742795389127
973.0,0.58808506,0.7505971,0.61458266,0.5822061,0.013470926,0.31748098,0.14589423,0.08721124,0.026655272,0.05363217,0.3094958,0.6322756,0.19938023,0.15212138,0.013235971,0.23632619,0.16079664,0.11180759,0.10831304,0.70942515,11430.870795208277
974.0,0.5882106,0.7493613,0.6164554,0.58279824,0.013422777,0.31784597,0.14631884,0.087456845,0.026251059,0.05395189,0.30997556,0.6342731,0.20002174,0.15333612,0.015657157,0.23685758,0.15662843,0.11244262,0.108822405,0.71256566,11430.998795027426
975.0,0.5903356,0.7521845,0.61990386,0.584894,0.01619473,0.31862095,0.14737289,0.08817494,0.02864513,0.052810203,0.31087437,0.6371238,0.20080398,0.15468867,0.014982937,0.23791742,0.15760396,0.11223333,0.10958858,0.71647954,11431.126794846576
976.0,0.5922306,0.75367,0.62353766,0.58746696,0.014003913,0.31963757,0.14764664,0.08807645,0.03011289,0.053332776,0.31188965,0.640003,0.20172696,0.15488061,0.0147610055,0.23878685,0.15975085,0.11334023,0.1101647,0.72048664,11431.254794665725
977.0,0.5941083,0.75711703,0.62695295,0.589982,0.014434794,0.32083875,0.14881119,0.08937219,0.026042985,0.053393126,0.3129498,0.6435119,0.2024562,0.15609191,0.01389044,0.23962468,0.15874085,0.112689376,0.10954208,0.71358347,11431.382794484874
978.0,0.59183395,0.7562298,0.6171247,0.5845291,0.015113821,0.31887636,0.14716963,0.08705275,0.02097277,0.0523012,0.30992472,0.63578945,0.2000678,0.15286574,0.016464256,0.23698388,0.15668258,0.111843996,0.10819634,0.7073485,11431.510794304024
979.0,0.58583814,0.74954593,0.61473554,0.58191484,0.015397719,0.31749263,0.14627229,0.08334854,0.02522196,0.05099041,0.30947563,0.63369375,0.19970761,0.15312093,0.016219946,0.23685972,0.16019203,0.11217481,0.10833801,0.70898294,11431.638794123173
980.0,0.5862317,0.74564964,0.61550975,0.5817281,0.013265624,0.31717986,0.14647806,0.08916646,0.026723152,0.054891307,0.30890915,0.63326037,0.19940935,0.15266876,0.015145543,0.23658928,0.15872125,0.11162368,0.108309425,0.7092376,11431.766793942323
981.0,0.5858415,0.7483339,0.61588854,0.5819003,0.013472592,0.31713158,0.14699547,0.08635816,0.032109205,0.05404987,0.30951804,0.63543075,0.19987328,0.15331915,0.016055778,0.23710883,0.15542074,0.11106082,0.10888319,0.7115769,11431.894793761472
982.0,0.5876354,0.74971825,0.6191358,0.5834656,0.013122957,0.3177927,0.14720501,0.083581686,0.023058305,0.050508056,0.31024784,0.6379464,0.2006756,0.15470527,0.014894557,0.23797846,0.15842712,0.11225645,0.109474786,0.7162439,11432.022793580622
983.0,0.590001,0.7509594,0.62315583,0.58576936,0.014616473,0.31891814,0.1478344,0.08529502,0.018101444,0.049331874,0.3112928,0.6408865,0.2015826,0.15569505,0.015222767,0.23899204,0.16015776,0.112835385,0.110069685,0.7185798,11432.150793399771
984.0,0.5916237,0.75289357,0.6256556,0.588199,0.013972209,0.31992608,0.14864504,0.087159604,0.030045982,0.052330494,0.31240574,0.64421076,0.20250027,0.15648146,0.012905416,0.2399414,0.15840401,0.11341141,0.11028742,0.71925104,11432.27879321892
985.0,0.59361094,0.7585725,0.62271446,0.5860146,0.016949464,0.31930292,0.14811456,0.08605194,0.026263438,0.05238007,0.31037158,0.63973993,0.20080261,0.1538792,0.014098716,0.23801991,0.15647979,0.11250051,0.10846239,0.7083986,11432.40679303807
986.0,0.5842797,0.7458967,0.6137887,0.5831414,0.013961379,0.31832016,0.14684747,0.08573794,0.02377289,0.05026131,0.31130573,0.6393295,0.20241137,0.15464485,0.01457145,0.23818558,0.16111633,0.11536379,0.10966106,0.7177375,11432.53479285722
987.0,0.5856485,0.742418,0.61411893,0.5870406,0.015446653,0.31845433,0.1473592,0.086796544,0.027299354,0.05051081,0.31184503,0.6413397,0.2034225,0.15507169,0.014585491,0.23818012,0.16181783,0.11618168,0.109576754,0.7149175,11432.662792676369
988.0,0.58667564,0.7467568,0.61425555,0.58750516,0.011660915,0.31829396,0.14730188,0.087332204,0.024590146,0.050149597,0.31239522,0.642946,0.20384355,0.1559258,0.015924308,0.23857841,0.15948373,0.11620648,0.11010314,0.71846646,11432.790792495518
989.0,0.5887099,0.74962944,0.6175053,0.58903414,0.013191642,0.3190483,0.14861712,0.086176366,0.027788492,0.0514442,0.31312537,0.64534163,0.20442812,0.15701795,0.015316975,0.23941334,0.15941161,0.116639346,0.110696904,0.7221037,11432.918792314667
